RMSD_BR,RMSD_AR,#atomsAligned,Alignment_score,Ref_Ligand,Aligned_Ligand
3.817423105239868,3.817423105239868,32,5.0,p1_004510776337,p1_7148
3.817425012588501,3.817425012588501,18,0.0,fda610,p1_7883
3.8175904750823975,3.8175904750823975,39,5.0,p1_006150864788,p1_1873
3.817626476287842,3.817626476287842,29,5.0,p1_005701626593,p1_Z4590872933
3.8176679611206055,3.8176679611206055,12,0.0,fda627,p1_4063
3.8177030086517334,3.8177030086517334,25,5.0,p1_005187765264,p1_6276
3.8177356719970703,3.8177356719970703,34,5.0,p1_002801168954,p1_005474013718
3.8178372383117676,3.8178372383117676,25,5.0,p1_005753028889,p1_Z4467960629
3.8178629875183105,3.8178629875183105,29,5.0,p1_7637,p1_79
3.8178672790527344,3.8178672790527344,29,5.0,cyclica1,p1_7637
3.8178703784942627,3.8178703784942627,29,5.0,control_cyc1,p1_7637
3.8179125785827637,3.8179125785827637,44,5.0,p1_004668541803,p1_Z4192670229
3.817917585372925,3.817917585372925,29,5.0,p1_004671350464,p1_1881
3.817929744720459,3.817929744720459,14,0.0,fda646,p1_1255
3.8179707527160645,3.8179707527160645,18,0.0,fda642,p1_1048
3.8180432319641113,3.8180432319641113,32,5.0,p1_4464,p1_6831
3.8180575370788574,3.8180575370788574,20,0.0,fda678,p1_001984536278
3.8180932998657227,3.8180932998657227,41,5.0,p1_003489080622,p1_Z2506452034
3.8181045055389404,3.8181045055389404,14,0.0,fda646,p1_Z3316686839
3.8182876110076904,3.8182876110076904,29,5.0,p1_1740,p1_3976
3.8182976245880127,3.8182976245880127,30,5.0,p1_003031949588,p1_6831
3.8183629512786865,3.8183629512786865,23,5.0,p1_1694,p1_Z4263727698
3.8183770179748535,3.8183770179748535,40,5.0,p1_4756,p1_Z4780697648
3.818403482437134,3.818403482437134,20,0.0,fda604,p1_1299
3.8185088634490967,3.8185088634490967,26,5.0,p1_005170713925,p1_2027
3.8185136318206787,3.8185136318206787,34,5.0,p1_004809764227,p1_4629
3.8185715675354004,3.8185715675354004,21,0.0,fda692,p1_2054
3.8185737133026123,3.8185737133026123,25,0.0,fda647,p1_7643
3.818655490875244,3.818655490875244,16,0.0,fda693,p1_7883
3.8186933994293213,3.8186933994293213,31,5.0,p1_002812939530,p1_2195
3.818706750869751,3.818706750869751,18,0.0,fda641,p1_Z4317717738
3.8187193870544434,3.8187193870544434,36,5.0,p1_004159364444,p1_Z2046539202
3.8187270164489746,3.8187270164489746,37,5.0,p1_4756,p1_7148
3.8187503814697266,3.8187503814697266,34,5.0,p1_4259,p1_427
3.818753480911255,3.818753480911255,21,5.0,p1_Z1831707199,p1_Z3492898927
3.8187735080718994,3.8187735080718994,23,0.0,fda642,p1_3256
3.81880259513855,3.81880259513855,39,5.0,p1_005545076858,p1_Z4993484133
3.818883180618286,3.818883180618286,24,0.0,fda635,p1_1661
3.818948268890381,3.818948268890381,33,5.0,p1_1873,p1_7351
3.819129705429077,3.819129705429077,33,5.0,p1_004671350464,p1_3976
3.81913423538208,3.81913423538208,23,5.0,p1_3938,p1_Z3686279366
3.8191447257995605,3.8191447257995605,18,5.0,fda651,fda666
3.8191702365875244,3.8191702365875244,27,5.0,p1_Z1841724607,p1_Z4031588564
3.8191776275634766,3.8191776275634766,37,5.0,p1_006543141050,p1_7148
3.819199800491333,3.819199800491333,40,5.0,p1_004497748307,p1_005556064243
3.819200277328491,3.819200277328491,20,0.0,fda652,p1_006150864788
3.8193368911743164,3.8193368911743164,24,5.0,p1_6276,p1_7326
